opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,socket,_source_file,audio_channels,audio_chipset,back_connect_connectors,back_panel_ports,bios_features_clear_cmos,bios_features_flashback,chipset,color,ecc_support,fan_headers_case_fan,fan_headers_cpu_fan,fan_headers_cpu_opt,fan_headers_pump,form_factor,front_panel_headers_hdd_led,front_panel_headers_power_button,front_panel_headers_power_led,front_panel_headers_reset_button,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,lighting,m2_slots,memory_max,memory_ram_type,memory_slots,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,onboard_ethernet,other_headers_com_port,other_headers_temperature_sensor,other_headers_thunderbolt,pcie_slots,power_connectors_cpu_power,power_connectors_main_power,raid_support,rgb_headers_argb_5v,rgb_headers_rgb_12v,storage_devices_sata_3_gb_s,storage_devices_sata_6_gb_s,storage_devices_u2,usb_headers_usb_2_0,usb_headers_usb_3_2_gen_1,usb_headers_usb_3_2_gen_2,usb_headers_usb_3_2_gen_2x2,usb_headers_usb_4,usb_headers_usb_4_80g,wireless_networking
39abfe36-9ead-4db7-bf8d-8960f6c7250e,ASUS PRIME B550M-A,ASUS,PRIME,B550M-A,2020,AM4,39abfe36-9ead-4db7-bf8d-8960f6c7250e.json,7.1,Realtek ALC887,False,2 x USB 3.2 Gen 2 ports (2 x Type-A) | 4 x USB 3.2 Gen 1 ports (4 x Type-A) | 1 x D-Sub port | 1 x DVI-D port | 1 x HDMI port | 1 x Realtek RTL8111H 1Gb Ethernet port | 3 x Audio jacks | 1 x PS/2 Keyboard/Mouse combo port,False,True,AMD B550,BLACK | WHITE,False,2,1,1,,Micro ATX,True,True,True,True,B089HDHVV6,,,https://www.asus.com/supportonly/prime%20b550m-a/helpdesk_manual/,,2268532176,None,"[{""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 3.0 x4""}]",128,DDR4,4,,Black/Silver,PRIME B550M-A | 90MB14I0-M0EAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek RTL8111H""}]",1,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",8-pin,24-pin,True,1,2,0,4,0,2,1,0,0,0,,
39ad1824-3abd-4459-97b4-bc21fb4f5b3e,MSI B150 B150M Pro-VD DDR4 Micro ATX,MSI,B150,,,LGA 1151,39ad1824-3abd-4459-97b4-bc21fb4f5b3e.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B150,BLACK | GREY,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR4,2,,,B150M Pro-VD,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba1ce32fbd088831267""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba1ce32fbd088831265""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba1ce32fbd088831266""}]",,,False,,,0,6,0,2,1,0,0,0,,
39b69c09-c3cc-45b7-a80e-f045743a2e59,ASRock Pentium J3710 J3710-ITX DDR3 Mini ITX,ASRock,Pentium,,,Integrated Pentium,39b69c09-c3cc-45b7-a80e-f045743a2e59.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,CPU Integrated,BLACK | WHITE,False,,,,,Mini-ITX,,,,,,,,,,,,,16,DDR3,2,,,J3710-ITX,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba1b27c54a042cfdd46""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba1b27c54a042cfdd45""}]",,,False,,,0,4,0,2,1,0,0,0,,
39c79ef4-8d5c-4cb5-9e2b-9f0fdf007063,Asus Z87 Maximus VI Gene DDR3 Micro ATX,ASUS,Z87,,,LGA 1150,39c79ef4-8d5c-4cb5-9e2b-9f0fdf007063.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z87,,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR3,4,,,MAXIMUS VI GENE,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba17d50ea703048f163""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba17d50ea703048f161""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3aba17d50ea703048f162""}]",,,True,,,0,8,0,2,1,0,0,0,,
39cfb55a-e76b-4ce9-89af-d54296fedaea,ASRock Intel NM10 AD2700B-ITX Atom D2700 DDR3 Mini ITX,ASRock,Intel,,,Integrated Atom,39cfb55a-e76b-4ce9-89af-d54296fedaea.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel NM10,BLACK | BLUE,False,,,,,Mini-ITX,,,,,B0075D1A2C,,,,,,,,4,DDR3,2,,,AD2700B-ITX,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba2744e69396d55d802""}]",,,,,,,False,,,2,0,0,2,0,0,0,0,,
3a218ce6-d6cc-4db0-91ef-135df73363a7,MSI B85M-G43 Micro ATX LGA1150,MSI,B85M-G43,,,LGA 1150,3a218ce6-d6cc-4db0-91ef-135df73363a7.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B85,,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR3,4,,,B85M-G43,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba23f8fd0c825ddf4c5""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba23f8fd0c825ddf4c3""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba23f8fd0c825ddf4c4""}]",,,False,,,2,4,0,2,1,0,0,0,,
3a243689-3a5d-4283-b9c5-b3579a99e7f0,MSI Z77 A-GD65 LGA1155 DDR3 ATX,MSI,Z77,,,LGA 1155,3a243689-3a5d-4283-b9c5-b3579a99e7f0.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z77,BLACK | BLUE,False,,,,,ATX,,,,,B007QWIA52,,,,,,,,32,DDR3,4,,,Z77A-GD65,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba2ce32fbd0888312ba""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aba2ce32fbd0888312b8""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3aba2ce32fbd0888312b9""}]",,,True,,,4,4,0,3,1,0,0,0,,
3a2c6dac-284d-4f70-aafd-00f2ce148f87,ASRock Z77 Extreme6 LGA1155 DDR3 ATX,ASRock,Z77,,,LGA 1155,3a2c6dac-284d-4f70-aafd-00f2ce148f87.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z77,BLACK | GOLD,False,,,,,ATX,,,,,,,,,,,,,32,DDR3,4,,,Z77 Extreme6,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba2c0db8dfe4bc71992""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aba2c0db8dfe4bc71990""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba2c0db8dfe4bc71991""}]",,,True,,,4,4,0,3,1,0,0,0,,
3a4791ed-2415-439c-a97e-43dd1e761880,MSI PRO B760M-A WIFI LGA1700 DDR4 Micro-ATX,MSI,PRO,B760M-A WIFI,2023,LGA 1700,3a4791ed-2415-439c-a97e-43dd1e761880.json,7.1,Realtek ALC897,False,1 x PS/2 Mouse/Keyboard combo port | 2 x USB 2.0 Type-A ports | 2 x DisplayPort | 2 x HDMI™ 2.1 ports | 2 x USB 3.2 Gen 1 5Gbps Type-A ports | 1 x 2.5 Gbps LAN (RJ45) port | 2 x USB 3.2 Gen 2 10Gbps Type-A ports | 2 x Wi-Fi Antenna connectors | 3 x Audio jacks,False,False,Intel B760,BLACK,False,2,1,0,1,Micro ATX,True,True,True,True,B0BPB484K5,6530192,,https://www.msi.com/Motherboard/PRO-B760M-A-WIFI-DDR4/Specification,N82E16813144584,1442630452,RGB | ARGB,"[{""size"": ""2280/2260/2242"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280/2260/2242"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4 / SATA""}]",128,DDR4,4,2026-02-15T10:53:53.461Z,Black,PRO B760M-A WIFI DDR4 | 7D99-001R | PROB760MAWID4 | 911-7D99-001,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek RTL8125B""}]",1,0,0,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",8-pin | 4-pin,24-pin,True,2,1,0,4,0,2,2,0,0,0,0,Wifi 6E
3a4c0a80-b327-49bc-a348-0c0fc3cecaa8,Asus ROG Strix Z370-I Gaming,ASUS,ROG Strix,Z370-I,2018,LGA 1151,3a4c0a80-b327-49bc-a348-0c0fc3cecaa8.json,7.1,SupremeFX S1220A,False,USB 3.0 Type-A | USB 3.0 Type-C | USB 2.0 | DisplayPort | HDMI | Intel Gigabit Ethernet | 2x2 802.11ac Wi-Fi,False,False,Intel Z370,,False,,,,,Mini-ITX,,,,,B075RJ16BQ,,,,9SIBPUTJYT6510,915510114,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 3.0 x4"", ""_id"": ""69b3aba3b3d0c7b56c55cdf1""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 3.0 x4"", ""_id"": ""69b3aba3b3d0c7b56c55cdf2""}]",32,DDR4,2,,,Strix Z370-I Gaming,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel"", ""_id"": ""69b3aba3b3d0c7b56c55cdf3""}]",,,,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba3b3d0c7b56c55cdf0""}]",,,False,,,0,4,0,6,4,1,0,0,,
3a7a4f13-9227-4dfd-94a3-29f00a92cc38,MSI A320 M-A PRO AM4 DDR4 Micro ATX,MSI,A320,,,AM4,3a7a4f13-9227-4dfd-94a3-29f00a92cc38.json,7.1,Realtek,False,1 x 1 Gb/s Ports (Realtek RTL8111H),False,False,AMD A320,BLACK,False,,,,,Micro ATX,,,,,B083GK2GXR,,,,,133561415,,,64,DDR4,2,,,A320M-A PRO | 7C51-001R,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek RTL8111H"", ""_id"": ""69b3aba336a2b96d5d83b4b8""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba336a2b96d5d83b4b6""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba336a2b96d5d83b4b7""}]",,,True,,,0,0,0,2,1,0,0,0,,
3a91dd08-52f5-4cae-8ceb-b755af963818,ASUS ROG STRIX Z790-A GAMING WIFI DDR4 ATX,ASUS,ROG,STRIX Z790-A GAMING WIFI,,LGA 1700,3a91dd08-52f5-4cae-8ceb-b755af963818.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Intel),False,False,Intel Z790,BLACK | GREY,False,,,,,ATX,,,,,B0BHYFF4FK,,,,N82E16813119600,1431606749,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",128,DDR4,4,,White,ROG STRIX Z790-A GAMING WIFI D4 | 90MB1CN0-M0AAY0 | 90MB1CN0-M0EAY0 | ROGSTRIXZ790AGAMINGWIFID4,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",,,True,,,0,0,0,2,1,0,1,0,,
3a929303-ad34-47ee-b6c3-11e72c664203,MSI B550M-A PRO,MSI,PRO,B550M-A PRO,,AM4,3a929303-ad34-47ee-b6c3-11e72c664203.json,7.1,Realtek,False,1 x 1 Gb/s Ports (Realtek 8111H),False,False,AMD B550,BLACK,False,,,,,Micro ATX,,,,,B08P2FGBW5,,,,,343902531,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",64,DDR4,2,,Black,B550M-A PRO | 911-7C96-006 | B550MAPRO,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek 8111H""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",,,True,,,0,0,0,2,1,0,0,0,,
3a9a0d82-c7ef-4aca-aec5-c5dbff50d0e8,ASUS PRIME B760M-A AX D4,ASUS,PRIME,B760M-A AX,,LGA 1700,3a9a0d82-c7ef-4aca-aec5-c5dbff50d0e8.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek),False,False,Intel B760,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",128,DDR4,4,,Black,PRIME B760M-A AX D4,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16}]",,,True,,,0,6,0,2,2,2,0,0,,
3ac5ab79-6a27-4e6c-b3fd-819c7be00a2a,MSI Z690 MPG EDGE WIFI LGA1700 DDR4 ATX,MSI,Z690,,,LGA 1700,3ac5ab79-6a27-4e6c-b3fd-819c7be00a2a.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Intel I225-V),False,False,Intel Z690,BLACK | GREY,False,,,,,ATX,,,,,B09GLCGV9K,6484564,,,N82E16813144486,774602415,,"[{""size"": ""2260-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0550""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0551""}, {""size"": ""2260-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0552""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0553""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0554""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0555""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0556""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0557""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba43722c3e205bd0558""}]",128,DDR4,4,,,MPG Z690 EDGE WIFI DDR4 | 7D31-002R | Z690EDGEWID4 | Z690EdgeWiFiDDR4,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel I225-V"", ""_id"": ""69b3aba43722c3e205bd0559""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aba43722c3e205bd054e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba43722c3e205bd054f""}]",,,True,,,0,0,0,2,1,1,0,0,,
3ac979c3-900d-4cbe-80b6-d7f8e924119b,Gigabyte Q670M D3H DDR5 Micro ATX,Gigabyte,Q670M,,,LGA 1700,3ac979c3-900d-4cbe-80b6-d7f8e924119b.json,7.1,Realtek,False,1 x 2.5 Gb/s (Intel)                                                    1 x 1 Gb/s (Intel),False,False,Intel Q670,BROWN | GREY,False,,,,,Micro ATX,,,,,B0C1M2BDNR,,,,1HD-0002-00243,2897778595,,"[{""size"": ""2280-22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba475ef0cf5df013d7d""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba475ef0cf5df013d7e""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba475ef0cf5df013d7f""}]",128,DDR5,4,,,Q670M D3H | RNAB0C1M2BDNR,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel"", ""_id"": ""69b3aba475ef0cf5df013d80""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba475ef0cf5df013d7b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba475ef0cf5df013d7c""}]",,,True,,,0,4,0,2,1,1,0,0,,
3ad732be-3e12-404c-8543-dd0891883f45,ASRock X299 Taichi DDR4 ATX,ASRock,X299,,,LGA 2066,3ad732be-3e12-404c-8543-dd0891883f45.json,7.1,Realtek,False,2 x 1 Gb/s,False,False,Intel X299,BLACK | GREY,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2f7""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2f8""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2f9""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2fa""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2fb""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba47d50ea703048f2fc""}]",128,DDR4,8,,,X299 Taichi,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba47d50ea703048f2fd""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3aba47d50ea703048f2f5""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba47d50ea703048f2f6""}]",,,True,,,0,8,0,2,2,1,0,0,,
3ad95fe0-dd80-4fc8-ac71-24fb0350f217,Asus AMD A68H A68HM-Plus FM2+ DDR3 Micro ATX,ASUS,AMD,,,FM2+,3ad95fe0-dd80-4fc8-ac71-24fb0350f217.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD A68H,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,,32,DDR3,2,,,A68HM-Plus | 90MB0L40-M0EAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba4b27c54a042cfe039""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba4b27c54a042cfe037""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba4b27c54a042cfe038""}]",,,True,,,0,4,0,2,1,0,0,0,,
3add7128-77bf-4106-bc67-cf8a2e9ab725,Gigabyte B760M GAMING WIFI6 PLUS GEN5 DDR5 Micro ATX,Gigabyte,B760M,,,LGA 1700,3add7128-77bf-4106-bc67-cf8a2e9ab725.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Realtek),False,False,Intel B760,BLACK | GREY,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba53f8fd0c825ddf5ff""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba53f8fd0c825ddf600""}]",128,DDR5,2,,,B760M G WF6 PLUS GEN5 | B760M GAMING WIFI6 PLUS GEN5,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek"", ""_id"": ""69b3aba53f8fd0c825ddf601""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba53f8fd0c825ddf5fd""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba53f8fd0c825ddf5fe""}]",,,True,,,0,0,0,2,1,0,0,0,,
3ae4f9c8-1e2e-469f-b5e3-cd21692f6c60,Gigabyte X299X DESIGNARE 10G DDR4 EATX,Gigabyte,X299X,,,LGA 2066,3ae4f9c8-1e2e-469f-b5e3-cd21692f6c60.json,7.1,Realtek,False,2 x 10 Gb/s,False,False,Intel X299,BLACK | GREY,False,,,,,EATX,,,,,,,,,,,,"[{""size"": ""2260-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da55""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da56""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da57""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da58""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da59""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5744e69396d55da5a""}]",256,DDR4,8,,,X299X DESIGNARE 10G,"[{""speed"": ""10 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba5744e69396d55da5b""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3aba5744e69396d55da54""}]",,,True,,,0,8,0,1,2,1,0,0,,
3b03e0f5-c751-4fe7-bfd4-cd9fd57c3e13,MSI B660 MAG B660M MORTAR WIFI DDR5 Micro ATX,MSI,B660,,,LGA 1700,3b03e0f5-c751-4fe7-bfd4-cd9fd57c3e13.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek RTL8125BG),False,False,Intel B660,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5b3d0c7b56c55cf23""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5b3d0c7b56c55cf24""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5b3d0c7b56c55cf25""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5b3d0c7b56c55cf26""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba5b3d0c7b56c55cf27""}]",192,DDR5,4,,,MAG B660M MORTAR WIFI | 7D42-002R,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek RTL8125BG"", ""_id"": ""69b3aba5b3d0c7b56c55cf28""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba5b3d0c7b56c55cf21""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba5b3d0c7b56c55cf22""}]",,,True,,,0,6,0,2,1,1,0,0,,
3b11dfbb-3d0d-4583-afd3-6f2575ad8b46,ASRock AMD 970 Extreme3 R2.0 AM3+ DDR3 ATX,ASRock,AMD,,,AM3+,3b11dfbb-3d0d-4583-afd3-6f2575ad8b46.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD 970,BROWN | BLACK,False,,,,,ATX,,,,,,,,,,,,,64,DDR3,4,,,970 Extreme3 R2.0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba5cf841c9bc5aa2700""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba5cf841c9bc5aa26fe""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba5cf841c9bc5aa26ff""}]",,,True,,,0,5,0,3,1,0,0,0,,
3b3088d9-6558-46cd-912d-80543bd6a87f,MSI B350 GAMING PLUS AM4 DDR4 ATX,MSI,B350,,,AM4,3b3088d9-6558-46cd-912d-80543bd6a87f.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD B350,BLACK | RED,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba675ef0cf5df013dcb""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3aba675ef0cf5df013dcc""}]",64,DDR4,4,,,B350 GAMING PLUS,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3aba675ef0cf5df013dcd""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3aba675ef0cf5df013dc9""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba675ef0cf5df013dca""}]",,,True,,,0,4,0,2,2,0,0,0,,
